,Converted_Date,BTC_Price,gemini,Korbit,COINONE,litecoin,btcecom,bitfinex,BTxbox,itBit,QuadrigaCoinEx,Bitaccess,Bitstamp,coinbase,cryptsy,krakenfx,bitpanda,Poloniex,BitcoinSource,Dashpay,OKCoin,Coinsquare,BitPay,monerocurrency,zcashco,CoinCorner,Ripple_x,Bitwage,huobicom,Ripple_y,mineZcash,Bitcoin,Coinigy,coindesk,cex_io,EthereumNetw,ShapeShift_io,coinmama_com,bisq_network,BitcoinBabeAU,binance_2017,CoinCheckup,BithumbOfficial,Bchen2017,Compound 
2379,2/20/17,1052.779286,,0.7684,,,,,,,,,0.2835,,,,,,,0.133966667,,,,0,,,0.5106,0.1027,0.190633333,0.5106,,0,0.484,,,,,,,,,,,,
2380,2/21/17,1084.755013,,0,,,,-0.3713,,,,,0.8687,-0.4404,,,,,,0.07955,,,0.4754,,,,0.0172,0.1806,0.21075,0.0172,,0,,,,,,,,,,,,,
2381,2/22/17,1123.788429,,,,,,-0.7655,,,,,,,,,,,,,,0.2003,0,,0,0.5106,0.400275,0,0.12765,0.400275,0.4019,0,,,,,,,,,,,,,
2382,2/23/17,1123.223188,,0.4753,,-0.2811,,,,,,,0,0.4574,,0,0,,,0.10115,,,0.050875,0.2423,,,0.53725,0.4939,0.20095,0.53725,,0,,,,,,,,,,,,,
2383,2/24/17,1172.01715,,0.3591,,,,,,,,0.3326,0.323,,,0.2837,0.409175,0.028983333,,0.230525,,,0.4299,,0.373057143,,0.24645,-0.128,0.274125,0.24645,0,0,0.164633333,,,,,,,,,,,,
2384,2/25/17,1174.86625,,-0.0572,,,,,,,,,,,,,,,,0.1591,,0.22616,,,-0.128,,0.289433333,0,,0.289433333,,0,,,,,,,,,,,,,
2385,2/26/17,1150.605714,,,,,0,,,,,,,,,,,,,0.401166667,,,0.6476,0.31245,,,0,0.5574,,0,,0,,,,,,,,,,,,,
2386,2/27/17,1175.04975,,-0.4404,,,,,,,,,,,,,-0.27555,,,0.22502,,,0.4019,,,,,0.177533333,0,,,0,0,,,,,,,,,,,,
2387,2/28/17,1190.75195,,-0.133966667,,,,0.414,,,,,,,,,,,-0.1531,0,,,0.4574,0,0.148,,0.1589,0.4767,0.098666667,0.1589,0,0,-0.3612,,,,,,,,,,,,
2388,3/1/17,1187.565286,,0.234433333,,,,,,,,,,,,,-0.265566667,,0,-0.2162,,,,,,0.414733333,0.074,0.08895,0.2123,0.074,0,0,0,,,,,,,,,,,,
2389,3/2/17,1222.4994,,-0.4404,,,0,,,,,,,0.32244,,0.8122,0,,0,0.17122,,,,0,0,0.2263,0.021,0.3753,0,0.021,0,0,-0.22988,,,,,,,,,,,,
2390,3/3/17,1259.410817,,,,,,0.5719,,,,,,,,0,0.2805,,,-0.06178,,,0.406366667,0.342266667,0.4093,,0.0115,0.17,0.245633333,0.0115,0.2287,0,0.272833333,,,,,,,,,,,,
2391,3/4/17,1285.14,,,,,,,,,,,,,,,,,,0,,,,0.202733333,,,0.2023,0.2263,,0.2023,,0,0,,,,,,,,,,,,
2392,3/5/17,1267.0272,,,,,0,,,,,,,,,,,,,0,,,0.4926,,,,0.299733333,-0.3612,,0.299733333,,0,,,,,,,,,,,,,
2393,3/6/17,1270.9333,,-0.7184,,,,,,,,,,,,0,,,,0.306,,,-0.0772,0.0851,,0.5994,0.17,-0.4215,0.0516,0.17,,0,,,,,,,,,,,,,
2394,3/7/17,1275.197375,,,,,,,,,,,0.567266667,,,,,,,0.2997,0,,0,,0.542933333,,0.15938,0,0,0.15938,0.352766667,0,,,,,,,,0,,,,,
2395,3/8/17,1238.447,,,,,,,,,,,,,,0.8353,0.765,,,-0.5072,,,,-0.296,0.232933333,,0.499525,0.624,0.230133333,0.499525,0.3182,0,,,,,,,,0.063164516,,,,,
2396,3/9/17,1157.3933,,,,,,,,,,,,,,0.2003,0.18615,,,-0.1589,,,,-0.4767,0,,0.10115,0,0.2873,0.10115,0,0,,,,,,,,0.099876,,,,,
2397,3/10/17,1192.469143,,0.21995,,,-0.4019,,,,,,,,,0,0.1591,,0.3182,-0.042,,,0.1591,0.16492,0.4767,-0.4404,-0.08465,0.6369,0.1468,-0.08465,-0.0185,0,0,,,,,,,0.106169231,,,,,
2398,3/11/17,1098.617129,,,,,,,,,,,,,,,0,,,0,,,,0.09765,,0,0.037033333,0,,0.037033333,0.23835,0,0,,,,,,,0.054323077,,,,,
2399,3/12/17,1179.159875,,0.8779,,,,,,,,,,,,,0,,0,,,,,0.4389,0.36985,,0.25,0.2023,,0.25,0.43095,0,,,,,,,,0.120872727,,,,,
2400,3/13/17,1227.494625,,0,,,0,0.435,,,,,,,,,,,0.3612,-0.0684,,,0.4258,0.035542857,0.120733333,0.24175,0.1591,0,0.3061,0.1591,0,0,,,,,,,0,-0.103624138,,,,,
2401,3/14/17,1239.816225,,-0.2244,,,,0.5106,,,,,,,,,-0.197,,0,0,,,0.6167,-0.0525,0.42885,-0.34,-0.162766667,0.7783,0.35015,-0.162766667,,0,0.54455,,,,,,0.070015625,0.020551515,,,,,
2402,3/15/17,1245.370786,,,,,,,,,,,,,,0.11435,0.2942,,,0.186525,,,,0.25,0.317933333,,0.194575,0,0,0.194575,,0,0.215246667,,,,,,-0.31115,-0.084292593,,,,,
2403,3/16/17,1257.399625,,,,,,,,,,,,,,,,,,0,,,0.2426375,0.2466,,,0.21015,0,0.212133333,0.21015,,0,0.13572,,,,,,0.027766667,-0.035232143,,,,,
2404,3/17/17,1180.945657,,,,,,0,,,,,0.6369,,,0.6467,0.6114,-0.1027,,-0.0279,,0.0846,0,,0,0.41095,0.3484,-0.6908,0.2732,0.3484,0,0,,,,,,,0.14645,0.057203571,,,,,
2405,3/18/17,1091.171888,,,,0.4926,,0,,,,,,,,,,-0.4767,,0,,0.4926,,0,0,,0,-0.128,,0,,0,0.1008,,,,,,0.003013208,-0.1047,,,,,
2406,3/19/17,952.2323625,,0,,,,0.3182,,,,,,,,,,,,0.08075,,,,,,,0,0.100475,,0,,0,,,,,,,0.211218182,0.071969231,,,,,
2407,3/20/17,1029.800813,,-0.41035,,,,,,,,,,0,,,0.10024,,0,0.232066667,,,0,0.2598,,,0.2072,-0.296,0.4653,0.2072,,0,0.33674,,,,,,-0.033921212,0.040676667,,,,,
2408,3/21/17,1049.084488,,,,,,,,,,,,,,,,,,0,,,,-0.3342,0.5082,0,0.180483333,0,0.112533333,0.180483333,0,0,0.218888889,,,,,,0.1064,0.022903571,,,,,
2409,3/22/17,1118.630043,,,,,,,,,,,,,,,0.6996,,-0.34,0.3102,,,0.319766667,0,,0.4019,-0.100475,0,0.106066667,-0.100475,,0,-0.13455,,,,,,-0.115582353,0.031656,,,,,
2410,3/23/17,1028.726863,,0.2967,,,,0,,,,,,0,,,,,0.3612,0.1204,,,0.128,0.28595,0,,-0.20095,0.4061,0.11315,-0.20095,0.44785,0,0.397866667,,,,,,0.058617857,-0.043245455,,,,,
2411,3/24/17,1038.789,,-0.296,,,,,,,,,,0.4404,,0.4767,0.36755,,,0.12688,,,,0.41125,0,0,0.164,0,0,0.164,-0.3382,0,0.189433333,,,,,,0.01586875,0.01857,,,,,
2412,3/25/17,941.9197143,,0.09265,,,,,,,,,,,,,0.4588,,,-0.189,,,0.8217,0.23835,,,0.252866667,0.5859,,0.252866667,0,0,0.154983333,,,,,,0.083025,-0.085566667,,,,,
2413,3/26/17,959.3400857,,,,,,,,,,,,,,,,,,,,,,,,,0.46425,0.5106,,0.46425,0.6749,0,0.6808,,,,,,-0.103654545,-0.044713333,,,,,
2414,3/27/17,956.7863125,,0.340075,,,,,,,,,,,,,,,0,0.217025,,,0,0,,,0.2553,0.3612,0,0.2553,,0,,,,,,,0.036611111,0.014151852,,,,,
2415,3/28/17,1037.22925,,0.02955,,,,,,,,,,,,,0.3214,,,,,,0.217166667,0.11315,0.276366667,,0.026475,0.4061,0.237416667,0.026475,0.236225,0,0.11405,,,,,,-0.121133333,-0.069244828,,,,,
2416,3/29/17,1046.127625,,,,,,0,,,,0.57534,,,,0.4574,,,0,-0.156533333,,,,0.10186,0.137175,,-0.09278,-0.3612,0,-0.09278,0.6322,0,0.270733333,,,,,,0.189284211,0.076566667,,,,,
2417,3/30/17,1040.5755,,0.3246,,-0.07555,,,,,,,,,,,,,0,0.3599,,,,-0.173675,0.40915,0.1511,0.071775,0,0.13588,0.071775,0.2023,0,0.22605,,,,,,0.093610345,0.03893125,,,,,
2418,3/31/17,1037.90455,,0.8779,,0,0.8356,,,,,,,,,,0.52045,0.3818,,0.1901,,,-0.4003,,0.16692,0.807,0.122757143,0.296,0,0.122757143,0.2259,0,,,,,,,0.154427778,-0.101818519,,,,,
2419,4/1/17,1079.549314,,-0.3869,,,,0.439833333,,,,,0.6406,,,,,,,0,,,0.266725,0.1591,,,0.391233333,0.4404,0.0903,0.391233333,-0.296,0,,,,,,,-0.025214286,0.107581818,,,,,
2420,4/2/17,1086.929571,,,,,,,,,,,,,,,,0.3818,,0.24695,,,,,,,0.2294,0,,0.2294,0,0,,,,,,,0.273941935,0.15224,,,,,
2421,4/3/17,1099.169125,,0.6249,,0.8858,,0.4971,,,,,,,,,,,,,,,,0.08475,0.4239,0.2202,0.1404,0.3612,,0.1404,0,0,0.050575,,,,,,0.223747619,0.166740741,,,,,
2422,4/4/17,1141.813,,0.2036,,,,,,,,,,,,,,,-0.2263,0.19145,,,0.4926,-0.01544,0.08006,0,-0.091066667,0.0772,,-0.091066667,0.170683333,0,0.204425,,,,,,0.4019,0.1319125,,,,,
2423,4/5/17,1141.600363,,0,,0.3182,,0.23215,,,,0.3182,,,,,,,,0,,,0.4926,,0.223444444,,0,0,0.0256,0,,0,-0.017533333,,,,,,-0.039025,0.044740741,,,,,
2424,4/6/17,1133.079314,,,,-0.1642,,0.8271,,,,,0.3818,,,,0.3182,,0,,,,0,0,,0,0.14202,0.5224,0.21004,0.14202,,0,-0.176014286,,,,,,0.021528814,0.029218519,,,,,
2425,4/7/17,1196.307938,,0.5028,,0,,-0.062566667,,,,-0.1511,,,,,,,,0.10115,,,0.3818,-0.3561,0,,0.226466667,-0.6214,0.28452,0.226466667,0.2714,0,0.275575,,,,,,0.256175,0.086056,,,,,
2426,4/8/17,1190.45425,,,,,0.2732,,,,,,,,,,,,,0.7096,,,,0,0,,0.4019,0.4939,,0.4019,0,0,0.268742857,,,,,,0.0791,-0.225054545,,,,,
2427,4/9/17,1181.149838,,,,0.519433333,,0,,,,,,,,,,,,0.7345,,0,,,,,0.3682,0.5859,,0.3682,,0,0.2653,,,,,,0.082345455,0.000485714,,,,,
2428,4/10/17,1208.8005,,,,,,0,,,0.4404,,,,,,0,,0,,,0,,0.2202,,0.2401,0,0.296,-0.08385,0,0.652166667,0,-0.10185,,,,,,0.117821739,-0.0126625,,,,,
2429,4/11/17,1207.744875,,,,,,0.337875,,,,,0.5106,,,,0.3182,,0,0,,,0,0.0728375,-0.4574,-0.29635,0,0,0.12765,0,-0.15315,0,0.6124,,,,,,0.7297,0.062623333,,,,,
2430,4/12/17,1226.617038,,,,0.20025,,0.8591,,,,,0.2732,,,,,,,-0.00615,,,0.4372,0,0.34,,0.377471429,-0.4215,0.042666667,0.377471429,0.363733333,0,,,,,,,0.094081818,0.029777143,,,,,
2431,4/13/17,1218.92205,,0,,,,0.4117,,,,,,,,,,,,0,,,,-0.0418,0.411225,,-0.08895,0.5719,0.17,-0.08895,0.43995,0,0,,,,,,-0.1732,0.036485714,,,,,
2432,4/14/17,1180.023713,,0.2724,,,0.093166667,-0.025733333,,,,,,,,,0.0054,,,0.26335,,,,0.077266667,-0.11466,0.5423,0.456633333,0.5994,0.11566,0.456633333,0.084218182,0,0,,,,,,0.072633333,-0.12815625,,,,,
2433,4/15/17,1185.260057,,,,,0.29885,,,,,,,0.119388462,,,-0.35925,,,0.6988,,,,,,,-0.3321,0.296,,-0.3321,0.2882,0,0.269185714,,,,,,0.10966,0.098928571,,,,,
2434,4/16/17,1184.880671,,,,0.4019,,,,,,,,0.58808,,,0.0589125,,,,,,,,,,0.5267,0.3818,,0.5267,,0,0,,,,,,-0.119033333,-0.051633333,,,,,
2435,4/17/17,1186.927413,,0.4926,,,0,0.0113,,,,,,-0.5093,,,,,,0.32736,,,-0.1027,,0,,0.3415,0.42255,0.1554,0.3415,-0.10115,0,,,,,,,0.24078,0.002823529,,,,,
2436,4/18/17,1205.634875,,,,,,0,,,,,,,,0,0.1376,,,0.4939,,,0.7717,0.275266667,0.4199,0.3448,0.0438,0.0593,0.050575,0.0438,0.139966667,0,,,,,,,0.269693333,-0.043846667,,,,,
2437,4/19/17,1216.186743,,,,,,,,,,0,,0.662,,,,0,,0,,,,,0.34,0,0.23716,0.2157,-0.01782,0.23716,0.4253,0,0,,,,,,0.278728571,-0.062558824,,,,,
2438,4/20/17,1217.930088,,0.40885,,0.325966667,,0,,,,,,,,0.2732,0.3182,,,0,,,,,0.20095,,0.1923125,0.20095,0.245033333,0.1923125,0.3141,0,0.235775,,,,,,0.060985714,0.05633,,,,,
2439,4/21/17,1241.686325,,,,0.0418,,,,,,,,0,,,,,,0,,,,,0.34,,0.181725,0.483,0.1998,0.181725,0.4994,0,0.7003,,,,,,0.044153333,0.126185714,,,,,
2440,4/22/17,1258.361413,,,,,,0,,,,,,,,,0.6124,,,0.051033333,,,,,,,0,0.3167,,0,0,0,,,,,,,0.220254545,-0.127725,,,,,
2441,4/23/17,1261.311225,,,,,,,,,,,,,,-0.34,0.2504,,,0,,0.8016,,,,,0,0.6705,,0,,0,,,,,,,0,0.048172727,,,,,
2442,4/24/17,1257.988113,,,,,,0.1591,,,,,,-0.3818,,,0.371533333,0,,0,,0.296,0.173425,-0.6739,0.5194,,0.173816667,0,-0.0129,0.173816667,0.08895,0,,,,,,,0.229911111,0.03851875,,,,,
2443,4/25/17,1262.902775,,,,,,0.872,,,,,0.2605,,,,,,,0,,,0.29915,0,0.1591,,0.1589,0.5574,0.008866667,0.1589,,-0.0817,0.291933333,,,,,,0.1546875,0.11627,,,,,
2444,4/26/17,1279.414688,,,,0.043975,,,,,,,0,,,,,,,0.20095,,,,0,0,0.8172,0.0502375,0,0.06364,0.0502375,-0.0386,0,0.3802,,,,,,-0.001575,0.092,,,,,
2445,4/27/17,1309.109875,,0.262033333,,,,0.03855,,0.8555,,,,,,,,,,0.053033333,,,,,0.23835,,0.231033333,0.5859,0,0.231033333,0.58405,0,0.5359,,,,,,0.015518644,0.311216667,,,,,
2446,4/28/17,1345.353913,,0.1953,,0.27115,0,-0.148,,,,,,0.192071429,,0,,,,0,,,0.5788,0.4561,-0.1122,0.374833333,0,0.1822,0.4375,0,0.0744,0,0.7845,,,,,,0.269022222,0.42958,,,,,
2447,4/29/17,1331.294429,,0.3612,,,,0.1806,,,,,,,,,,,,0.1162,,,,,0.6908,,-0.064,0,,-0.064,0.399333333,0,0.882,,,,,,0.061442857,0.31245,,,,,
2448,4/30/17,1334.979038,,,,,,,,,,,,,,,,,,,,,,0.06688,,,0.230266667,0,,0.230266667,0.5563,0,0.604766667,,,,,,0.200425,0.0900125,,,,,
2449,5/1/17,1353.0045,,-0.443,,0.3612,,0.2873,,,,,,0.3382,,0.32335,,0,,,,,0.368833333,,-0.16455,0.7003,0.04085,0.4404,,0.04085,0.0086,0,0.056633333,,,,,,0.0828,-0.027066667,,,,,
2450,5/2/17,1417.172813,,,,,,,,,,,,,,,0.3182,,,0,,,0.481933333,,0.21945,-0.21075,0,0.20095,0.190471429,0,0.31346,0,,,,,,,-0.027511765,0.0912,,,,,
2451,5/3/17,1452.076288,,0.68415,,0.234433333,,,,,,,,0.082133333,,0.2714,,,,0,,,0.5938,0.35945,0,,0.63485,0.7184,0.0431,0.63485,0.356466667,0,0.42405,,,,,,0.009182759,0.0476,,,,,
2452,5/4/17,1507.576857,,,,0,,,,,,0.8221,,,,0.1739,,,,0.15554,,,,,0.103775,0,0.129433333,-0.5423,-0.00776,0.129433333,0.405,0,-0.048525,,,,,,0.06054,-0.00725,,,,,
2453,5/5/17,1508.292125,,,,,0,0.25,,,,,0.3182,,,,,,,0,,,,0,0.086033333,,0.166614286,0,0.0129,0.166614286,0.260333333,0,-0.07465,,,,,,0.10574,0.034033333,,,,,
2454,5/6/17,1533.335071,,,,,,,,,,,,,,,0.5574,,,-0.2233,,,,,,,0,0,,0,0.8555,0,0.1511,,,,,,0.15444,-0.045775,,,,,
2455,5/7/17,1560.4102,,-0.7059,,0.1511,,,,,,,,,,-0.4767,0.5574,0.4404,,0,,,,0,-0.0516,,0.4637,0.7003,,0.4637,,0,0.2615,,,,,,0.0575275,-0.039028571,,,,,
2456,5/8/17,1535.868429,,,,0.4215,,,,,,,0.3062,,,0.209966667,,,,0,,,,,,,0,-0.0258,0.2057,0,,0,0.28595,,,,,,0.111273913,-0.002642857,,,,,
2457,5/9/17,1640.619225,,-0.7269,,,0,,,,,,0.542866667,,,,,0.2202,,0,,0,0,,0.57565,,0.2196,0,0.0683,0.2196,0.1027,0,0.21475,,,,,,0.2405,0.27705,,,,,
2458,5/10/17,1721.284971,,0.07555,,0.407266667,0.0129,,,,,,0.1807,,,0.345933333,0.128,,,,,,0,0,0.277533333,0.34,0.1468,0.6369,0.211533333,0.1468,0.25475,0,0.15555,,,,,,0.114133333,0.0466,,,,,
2459,5/11/17,1762.88625,,,,0,,0,,,,,0.506233333,-0.3182,,,0.5574,,,0.07955,,,,0,0.20995,,0.0086,0,0.273333333,0.0086,,0,0.2596375,,,,,,0.241918182,0.0734,,,,,
2460,5/12/17,1820.990563,,,,0.3612,,0,,,,,0.5994,,,,0,,,0.1458,,0.2983,,0.1458,0.578,0,0.1147,0.6524,0.0846,0.1147,0.398314286,0,0.12224,,,,,,-0.167457143,0,,,,,
2461,5/13/17,1720.4785,,,,0,0,,,,,,,,,,,-0.4767,,0.294766667,,,0.6486,-0.052833333,,,0.4588,0,,0.4588,0,0,0.078,,,,,,-0.038933333,0.093916667,,,,,
2462,5/14/17,1771.920013,,,,-0.6908,0,,,,,,,,,,0.12425,,,0.064,,,0.3348,-0.125,,,0,0,,0,-0.5334,0,0.25465,,,,,,,0.173133333,,,,,
2463,5/15/17,1776.3165,,,,,,,,,,0.3802,,,,0.7677,,0.3182,,,,,0,-0.06035,0.044383333,,0.4637,0.11315,0.470933333,0.4637,-0.0198,0,0.14293,,,,,,0.2654,0.17195,,,,,
2464,5/16/17,1723.126938,,,,,0,,,,,,0.7081,0.8309,,,,0.3818,,0,,,-0.012275,0.319111111,0,0.8061,0.19955,0.1027,0.148,0.19955,0.3818,0,0.25995,,,,,,0.2202,0.049214286,,,,,
2465,5/17/17,1739.031975,,,,0,,0.5859,,,,,0.44705,,,0.6467,,,,0.33525,,0,0.7391,0,0,0.1027,0.517225,0.34,0.113333333,0.517225,0,0,0.35212,,,,,,0.020290909,0.15195,,,,,
2466,5/18/17,1807.485063,,,,,,0,,,,,0.4088,,,0,,,,,,,0,-0.03552,,0.6808,0.17725,0,0.141333333,0.17725,,0,0.1619,,,,,,0.066490909,0.1046,,,,,
2467,5/19/17,1899.082888,,,,0,,0.4019,,,,,0.1735,0,,,,,,0.2294,,-0.2732,0.23225,0,0.49305,0,0.28136,0.6808,0.1702,0.28136,0,0,0.148,,,,,,0,0.132883333,,,,,
2468,5/20/17,1961.520488,,,,0,,,,,,,,0,,,,,,0.130125,,,,0.2714,,0.4812,0,-0.2263,,0,0.6249,0,-0.1553,,,,,,0.0966,0.1369,,,,,
2469,5/21/17,2052.909788,,,,,,,,,,,0.516,,,,0.3303,,,,,0,,,,,0,0.64015,,0,0.28595,0,0.45005,,,,,,0.298685714,0.22708,,,,,
2470,5/22/17,2046.534463,,,,,,0.085033333,,,,,0.43498,0.05189,,0.68,-0.003344444,,,0,,,0.2202,0.206625,0.162642857,0.38628,0.2285,0.5719,0.067433333,0.2285,0.18735,0,0.1511,,,,,,0.001433333,0.124385714,,,,,
2471,5/23/17,2090.662313,,,,0.5225,,0,,,,,0.8172,-0.1423175,,,0.350675,,,0.3488,,,0.553133333,0.12808,0,0.1682,0.14155,-0.1027,-0.051033333,0.14155,0.2294,0,0.265185714,,,,,,-0.0301375,0.1564,,,,,
2472,5/24/17,2287.710288,,,,0,,,,,,,-0.074625,0.553053333,,,0.5574,,,0.2083,,0.158433333,0.2621,0.064314286,0.8832,,0.14408,-0.1027,0,0.14408,,0,0.061257143,,,,,,0.138746667,0.179416667,,,,,
2473,5/25/17,2379.193833,,-0.8225,,,,,,,-0.6329,,,0.043273684,,0.5995,0.5574,,,0,,,0.3912,0,0,,0.43568,0,0.16716,0.43568,0.6044,0,0.3612,,,,,,0.065060417,0.080671429,,,,,
2474,5/26/17,2387.206286,,,,,,,,,-0.245033333,0.38175,0.194566667,0.086654545,,,0,,,,0.2023,0.39515,,0.5719,0,0.05336,-0.025825,0.4019,0.1998,-0.025825,0.198025,0,0.5692,,,,,,0.156975,0.2009,,,,,
2475,5/27/17,2211.976857,,,,,,,,,,,,-0.4588,,,0.5574,,,0,,,,0.6492,,,0,0,0.164633333,0,,0,0.39239,,,,,,0.268657143,0.28428,,,,,
2476,5/28/17,2014.052963,,,,,,,,,,,,0.128,,,0.17904,,,,,,,0,,0.15935,0.3818,0,,0.3818,0.49455,0,0.39505,,,,,,0.056118182,0.217511111,,,,,
2477,5/29/17,2192.9808,,,,,,,,,,,0.4883,0.2244,,,-0.3818,,,0.3182,,,,0,,0.237366667,0.4588,0,0.3138,0.4588,0,0,,,,,,,0.019947059,0.156483333,,,,,
2478,5/30/17,2275.9307,,,,,,,,,,,0.147345455,0.5411,,,,,,,0,,0.2202,0.15765,0.7345,-0.4019,0.2023,0.1779,0,0.2023,0.244833333,0,,,,,,,-0.000988793,0.21926,,,,,
2479,5/31/17,2239.205343,,,,0,,,,,,0.57395,0.4215,0,,,-0.067033333,,,0,,,0,0.028475,,,0.067433333,0.34,0.033590909,0.067433333,,0,0.69875,,,,,,0.101431579,0.076466667,,,,,
2480,6/1/17,2285.933914,,,,0.133966667,0,,,,,,0.658,-0.107733333,,,0.3716,,,-0.5106,,0.8016,0.20095,0.3544,0,0.0339,0,0.296,0.209625,0,0.02754,0,0,,,,,,0.052266667,-0.057414286,,,,,
2481,6/2/17,2399.242671,,0.2263,,0,,,,,,,,0.6996,,,,,,0.211466667,,0.8016,0.69155,0.4035,0,0.2942,0,0,0.148,0,-0.0088,-0.0644125,0.190071429,,,,,,0.096729167,0.11288,,,,,
2482,6/3/17,2446.142414,,,,0,,,,,,,,,,,,,,0,,,,0.4404,0,0.3787,0,0.0772,0.43785,0,0.113333333,0,0.258127273,,,,,,0.0788,0.2304,,,,,
2483,6/4/17,2525.765158,,0,,,,0.4767,,,,0.3348,,,,,,,,,,0.8016,,,0,,0,0,,0,0.292633333,0,0.4404,,,,,,0.106066667,0.166228571,,,,,
2484,6/5/17,2516.173143,,,,,0.5267,0.4291,,,,,,,,,,,,-0.133966667,,0.4926,0.4404,0.212983333,,,0,0,0.148,0,,0,,,,,,,0.0939625,-0.0756875,,,,,
2485,6/6/17,2698.313813,,,,,0,,,,,,0,0.266614286,,,,0,,0,,0.8016,0.20095,0.194475,0,0,,0.624,0.257233333,,0,0.11438,0.244833333,,,,,,-0.19875,0.136733333,,,,,
2486,6/7/17,2883.313697,,-0.013333333,,,,,,,,0,,0.5859,,,,0.3502,,0.29205,,,0.2997,0.43345,0.106066667,,0.1935,0.27245,0.4199,0.1935,-0.13935,0,0.152790909,,,,,,0.1148625,0.068666667,,,,,
2487,6/8/17,2664.920863,,,,,,,,,,,,0.128,,,,,,0,0,0.6588,0.2463,-0.215933333,0,0.7276,0.3712,0.743,0,0.3712,-0.0598,0,0.235914286,,,,,,0.219433333,0.0708,,,,,
2488,6/9/17,2792.999188,,,,,0,,,,,0,,-0.2477,,,,,,0,,,0.37048,0,0.21075,0.7833,0,0.8356,0.3625,0,0,0,0.432455556,,,,,,-0.072511111,-0.02242,,,,,
2489,6/10/17,2827.4913,,0.2757,,,,,,,,,,,,,0.5574,,,0.190633333,,0.6696,,-0.5859,,,0.4549,0.4767,,0.4549,0.4576,0,,,,,,,0.019476,0.188116667,,,,,
2490,6/11/17,2845.372857,,,,,,,,,,,,,,0.5106,0.5574,,,,,,0.14495,0.2965125,,,0,0.655,,0,0.3454,0,,,,,,,0.1783,0.1231125,,,,,
2491,6/12/17,2961.829613,,0.6964,,,,0,,,,,0.6124,0.629136691,,,0.04712,,,0.34,,0.8016,0.2313,0.1591,,0.49915,,0.10115,0,,,0,,,,,,,0.19002,-0.0141,,,,,
2492,6/13/17,2657.675063,,0.4939,,,,-0.234333333,,,,,,0.061344,,,0.5574,,,-0.09615,,0.6696,0.316,0,0.23132,0,0,0,0.0172,0,0.108233333,0,0.3712,,,,,,0.05939,-0.011583333,,,,,
2493,6/14/17,2748.185086,,-0.2359,,,,0.4404,,,,0.25,-0.205366667,0.132294118,,,0.572425,,,0,,0.7763,0.118675,,,0,0.452433333,-0.34,0.167471429,0.452433333,0.4916,0,-0.148,,,,,,0.199363077,-0.098666667,,,,,
2494,6/15/17,2447.041563,,,,,0,0.3612,,,,,-0.0248,0.379092199,,,0.080825,,,-0.407375,,,0.546525,,,0.4926,0.5106,0,0,0.5106,0.66725,0,0,,,,,,0.208628571,-0.024671429,,,,,
2495,6/16/17,2442.48025,,0.53165,,0.04794,,0.4003,,,,0,,,,,,,,0.09498,,,0.26976,0.5859,0.54015,0,0.4019,0.36485,0.136,0.4019,0.4348,0,0,,,,,,0.21333,-0.01172,,,,,
2496,6/17/17,2464.959814,,,,,0,,,,,,,,,,0.1894,,,0.11315,,0.6875,,0,,,0.4019,0,,0.4019,0.3842,0,0.2263,,,,,,0.098622581,-0.2728,,,,,
2497,6/18/17,2665.927,,0.2023,,,,,,,,,,,,0.7777,,,,,,,0.1122,0.402933333,,0.6951,0.2732,-0.296,,0.2732,-0.3286,0,,,,,,,-0.169505556,0.282833333,,,,,
2498,6/19/17,2507.389252,,0.7648,,0.2732,0.0258,,,,,0,0.6114,,,,,,,0.34,,,0.2294,,0.41484,0.2722,-0.0772,-0.4215,,-0.0772,0.307775,0,-0.296,,,,,,-0.06675625,0.117825,,,,,
2499,6/20/17,2617.210263,,-0.052066667,,,,0,,,,0.2481,,,,,0.5574,,,0.133966667,,,0.7501,0,0,0,0.34,0,0.3612,0.34,0,0,0.75,,,,,,0.08607,0.200033333,,,,,
2500,6/21/17,2754.97825,,0.1181,,,-0.1677,0.0258,,,,,,0.7269,,,0.446042857,,,0,,0,0.355975,-0.09545,0.45345,0.8658,0.1727,0,,0.1727,0.13786,0,0.29245,,,,,,0.187975,-0.0073,,,,,
2501,6/22/17,2671.04325,,,,0.6588,,0.3612,,,,0,,0,,,0.5574,,,0.8122,,0.6696,0,0.7777,,0.6369,0.411833333,0.42545,0.1523,0.411833333,,0,0.27684,,,,,,0.12705,-0.049333333,,,,,
2502,6/23/17,2727.288013,,0.2411,,,,,,,,,,0,,,-0.34,,,0.1303,,,0.03232,,0.54815,0.63215,0.3818,0,0,0.3818,0.29375,0,0.28132,,,,,,-0.2732,0.314633333,,,,,
2503,6/24/17,2710.412286,,,,,,,,,,,,,,,,,,,,,0.4088,-0.0883,,,0.0772,0,,0.0772,0.35885,0,0,,,,,,-0.222,0.124566667,,,,,
2504,6/25/17,2589.164888,,-0.1779,,-0.10648,0,0.4767,,,,,,,,,,,,0.3182,,,0,0,,0.459,0.44885,0,,0.44885,,0,0.3182,,,,,,0.101677778,-0.102366667,,,,,
2505,6/26/17,2512.366286,,,,,0.0258,,,,,,,0,,,,,,0.20095,,,0.1642,0.1098,0.3453,0.6369,0.16215,0,,0.16215,0.3182,0,,,,,,,0.194944444,0.0754625,,,,,
